Education;Marital_Status;Income;Kidhome;Recency;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain;all_Response;Age;CustomerDayLong;MNT
4;5;46681.0;0;52;2.0;4.0;6.0;4;5.0;0.0;0.0;73.0;2915;425.0
4;3;59821.0;0;11;6.0;11.0;2.0;7;8.0;0.0;0.0;66.0;3094;734.0
2;2;50002.0;0;21;2.0;8.0;2.0;7;7.0;0.0;0.0;67.0;3028;638.0
2;3;69755.0;0;23;1.0;3.0;6.0;12;1.0;0.0;0.0;76.0;2921;894.0
2;3;44078.0;1;17;2.0;2.0;0.0;3;5.0;0.0;0.0;52.0;2661;41.0
3;5;30560.0;1;6;1.0;1.0;0.0;3;7.0;0.0;0.0;45.0;3018;31.0
3;5;35924.0;1;56;1.0;1.0;0.0;3;5.0;0.0;0.0;52.0;2749;34.0
4;2;64140.0;0;71;5.0;2.0;5.0;6;5.0;0.0;3.1185051147150964;57.0;2930;1590.2520838468204
2;5;56386.0;1;51;8.0;9.0;1.0;7;9.0;0.0;0.0;40.0;3261;612.0
1;5;24594.0;1;94;1.0;1.0;0.0;3;5.0;0.0;0.0;42.0;2852;29.0
0;5;75774.0;1;27;1.0;7.0;5.0;8;4.0;0.0;0.0;40.0;2709;766.4123846372045
3;2;39228.0;0;1;1.0;0.0;0.0;3;4.0;0.0;0.0;61.0;3066;20.0
3;3;58494.0;0;56;2.0;6.0;2.0;6;6.0;0.0;0.0;47.0;2850;396.0
2;4;58684.0;0;71;1.0;5.0;3.0;12;2.0;0.0;1.0;40.0;2664;813.0
2;2;57136.0;0;18;1.0;7.0;5.0;7;6.0;0.0;1.0;54.0;3058;1179.0
4;6;56551.0;1;48;3.0;2.0;1.0;4;4.0;0.0;0.0;71.0;2704;138.0
2;3;22448.0;1;86;3.0;2.0;1.0;3;3.0;0.0;0.0;39.0;2774;55.0
2;4;82014.0;0;48;1.0;3.0;6.0;12;6.0;0.0;1.0;60.0;3329;1498.9044418921358
2;6;34213.0;1;2;3.0;3.0;1.0;2;9.0;0.0;1.0;58.0;3311;117.0
2;5;127766.0;0;13;0.0;0.0;11.431355538047729;0;1.0;0.0;0.0;44.0;3077;849.0961175352629
4;6;25358.0;0;57;2.0;1.0;0.0;3;6.0;0.0;0.0;74.0;2993;32.0
3;4;35544.0;1;77;1.0;2.0;0.0;3;7.0;0.0;0.0;43.0;2764;67.0
3;5;36634.0;0;0;3.0;5.0;2.0;5;7.0;0.0;0.0;67.0;3048;335.0
4;3;62670.0;0;57;1.0;5.0;3.0;13;3.0;0.0;0.0;67.0;2798;825.0
0;5;50334.0;0;24;6.0;7.0;4.0;6;6.0;0.0;0.0;49.0;2991;694.0
2;4;72066.0;0;55;1.0;4.0;6.0;6;2.0;0.0;3.0;40.0;2657;1792.0
4;4;50729.0;1;62;8.121712502567885;6.0;2.0;7;6.0;0.0;0.0;63.0;3074;496.0
2;5;34916.0;2;89;4.0;5.0;1.0;3;9.0;0.0;0.0;53.0;3061;231.0
2;2;64892.0;0;77;2.0;6.0;4.0;12;4.0;0.0;0.0;45.0;2682;902.0
2;4;43602.0;1;45;3.0;3.0;1.0;2;6.0;0.0;0.0;55.0;2821;68.0
4;4;33996.0;0;46;1.0;1.0;1.0;3;4.0;0.0;0.0;32.0;2942;71.0
0;4;41473.0;1;80;1.0;2.0;0.0;3;7.0;0.0;0.0;36.0;3026;76.0
4;3;63246.0;0;60;1.0;6.0;3.0;12;4.0;0.0;0.0;54.0;2964;772.0
4;3;36732.0;1;71;3.0;1.0;1.0;4;2.0;0.0;0.0;62.0;2833;47.0
4;3;69084.0;1;43;2.0;7.0;3.0;13;8.0;0.0;0.0;51.0;2873;1586.0
4;3;77766.0;0;97;2.0;11.0;10.0;11;6.0;0.0;2.0;54.0;3143;1529.0
4;4;37929.0;0;49;2.0;4.0;2.0;5;7.0;0.0;3.0;36.0;2985;265.0
2;5;86610.0;0;66;1.0;5.0;6.0;6;2.0;0.0;0.0;70.0;2948;1557.9044418921358
3;3;80141.0;0;20;1.0;7.0;4.0;10;6.0;0.0;2.0;35.0;3185;2091.0
0;3;72635.0;0;54;1.0;6.0;8.0;6;3.0;0.0;1.0;66.0;3042;981.0
2;3;69016.0;0;61;4.0;8.0;9.0;13;5.0;0.0;0.0;51.0;3235;1533.0
0;5;20193.0;0;18;1.0;1.0;1.0;4;4.0;0.0;0.0;30.0;3229;82.0
2;3;27573.0;1;45;4.0;5.0;1.0;4;8.0;0.0;0.0;46.0;3112;244.0
1;4;15862.0;1;26;1.0;1.0;0.0;3;8.0;0.0;0.0;42.0;3018;36.0
4;3;49544.0;1;0;2.0;5.0;1.0;8;7.0;0.0;0.0;45.0;3153;404.0
2;3;33228.0;1;28;1.0;2.0;0.0;3;7.0;0.0;0.0;41.0;2808;71.0
2;5;70440.0;0;49;1.0;5.0;10.0;7;3.0;0.0;1.0;43.0;2915;1572.0
2;5;38232.0;1;84;4.0;3.0;1.0;3;5.0;0.0;0.0;50.0;2814;122.0
4;3;22554.0;1;38;4.0;2.0;0.0;4;5.0;0.0;0.0;66.0;3254;41.0
4;3;23536.0;1;53;1.0;0.0;0.0;3;3.0;0.0;0.0;38.0;2676;10.0
2;3;49413.0;0;88;2.0;4.0;2.0;5;5.0;0.0;0.0;69.0;2898;304.0
2;3;42231.0;1;99;1.0;1.0;0.0;3;5.0;0.0;0.0;52.0;2747;37.0
3;2;78789.0;0;12;1.0;4.0;6.0;5;2.0;0.0;1.0;41.0;3341;1748.096117535263
2;5;56534.0;0;35;4.0;10.0;4.0;7;8.0;0.0;3.0;53.0;2992;815.0
2;4;58350.0;0;5;4.0;8.0;3.0;12;6.0;0.0;0.0;50.0;3192;1001.0
2;4;81217.0;0;77;1.0;3.0;7.0;11;1.0;0.0;0.0;32.0;2996;1157.0
2;4;49090.0;0;45;3.0;7.0;2.0;9;7.0;0.0;0.0;70.0;2996;688.0
3;2;61787.0;0;71;1.0;8.0;4.0;6;5.0;0.0;0.0;34.0;3009;1319.0
4;3;18169.0;1;40;1.0;1.0;0.0;2;8.0;0.0;0.0;36.0;3146;21.0
0;4;24336.0;1;82;1.0;1.0;0.0;2;7.0;0.0;0.0;40.0;3322;31.0
2;3;18222.0;0;70;1.0;2.0;0.0;3;8.0;0.0;0.0;31.0;3196;67.0
2;2;62335.0;0;87;2.0;3.0;3.0;13;2.0;0.0;0.0;69.0;3053;708.0
0;5;42033.0;1;95;1.0;1.0;0.0;2;7.0;0.0;0.0;50.0;3299;25.0
4;3;86580.0;0;72;0.0;4.0;2.0;5;1.0;0.0;1.0;38.0;3138;746.0
4;2;41437.0;1;5;1.0;1.0;0.0;3;7.0;0.0;0.0;64.0;3296;32.0
3;6;73705.0;0;86;2.0;9.0;6.0;8;5.0;0.0;0.0;70.0;2767;1638.4123846372045
2;3;61064.0;0;80;5.0;8.0;4.0;11;6.0;0.0;0.0;45.0;3318;1080.0
3;3;38452.0;1;62;3.0;3.0;0.0;3;7.0;0.0;0.0;66.0;2742;72.0
2;4;18358.0;1;49;3.0;3.0;0.0;4;7.0;0.0;0.0;32.0;2872;57.0
4;5;55012.0;0;85;6.0;8.0;2.0;9;5.0;0.0;0.0;48.0;2751;660.0
1;5;9722.0;1;7;4.0;3.0;1.0;3;8.0;0.0;1.0;48.0;3286;103.0
4;3;38175.0;1;6;3.0;3.0;1.0;4;7.0;0.0;0.0;37.0;2930;153.0
3;5;58656.0;0;25;4.0;7.0;8.0;13;6.0;0.0;1.0;65.0;3298;1220.0
2;5;52117.0;0;55;2.0;5.0;2.0;4;7.0;0.0;0.0;56.0;3333;279.0
2;3;64813.0;1;81;1.0;7.0;2.0;10;5.0;0.0;0.0;43.0;2829;745.0
4;3;54222.0;0;98;1.0;3.0;3.0;5;3.0;0.0;0.0;48.0;2771;264.0
2;3;83512.0;0;31;1.0;4.0;7.0;10;1.0;0.0;3.1185051147150964;35.0;2663;2157.0
3;3;77520.0;0;30;1.0;8.0;7.0;7;4.0;0.0;3.1185051147150964;62.0;2956;1526.0
2;5;41154.0;0;98;1.0;1.0;0.0;4;5.0;0.0;0.0;43.0;3097;69.0
2;3;80398.0;0;92;1.0;5.0;8.0;12;3.0;0.0;1.0;55.0;3247;1499.5085021724674
1;4;18746.0;1;41;2.0;3.0;0.0;3;6.0;0.0;0.0;29.0;2682;64.0
2;5;35196.0;1;68;6.0;6.0;1.0;5;8.0;0.0;0.0;37.0;3244;497.0
2;4;60230.0;0;78;2.0;6.0;3.0;6;5.0;0.0;0.0;65.0;3056;1067.0
2;3;22108.0;1;46;2.0;2.0;0.0;3;7.0;0.0;0.0;44.0;2703;31.0
2;5;44392.0;1;71;5.0;4.0;1.0;4;7.0;0.0;0.0;47.0;2948;211.0
4;3;55424.0;0;6;4.0;7.0;5.0;9;6.0;0.0;2.0;45.0;3232;877.0
2;3;17688.0;1;82;1.0;1.0;0.0;2;8.0;0.2985485038334946;0.0;42.0;3183;11.0
4;3;92491.0;0;71;1.0;7.0;5.0;12;3.0;0.0;3.1185051147150964;38.0;3075;1943.096117535263
2;4;90273.0;0;32;1.0;5.0;6.0;7;2.0;0.0;3.1185051147150964;30.0;2848;1982.096117535263
4;6;82571.0;0;28;0.0;6.0;5.0;13;2.0;0.0;1.0;59.0;2739;1686.0
4;4;38513.0;1;20;5.0;6.0;1.0;5;8.0;0.0;1.0;39.0;2803;324.0
3;4;16653.0;1;10;3.0;2.0;1.0;3;6.0;0.0;1.0;42.0;2723;69.0
2;5;42586.0;1;7;5.0;4.0;1.0;6;8.0;0.0;1.0;66.0;3259;252.0
1;4;23529.0;0;67;1.0;1.0;1.0;2;6.0;0.0;0.0;56.0;3189;54.0
3;5;74881.0;1;48;4.0;9.0;2.0;12;5.0;0.0;0.0;60.0;3129;964.0
2;3;71107.0;0;61;2.0;7.0;6.0;13;4.0;0.0;0.0;70.0;3148;1303.9044418921358
4;5;46910.0;1;36;2.0;2.0;0.0;3;6.0;0.0;0.0;57.0;2749;68.0
2;3;18690.0;0;77;1.0;1.0;1.0;2;8.0;0.0;0.0;62.0;3199;60.0
2;2;37244.0;1;90;1.0;1.0;1.0;2;7.0;0.0;1.0;66.0;3079;55.0
2;5;82427.0;0;35;1.0;3.0;5.0;12;1.0;0.0;1.0;55.0;2760;1454.6225334365931
0;4;75342.0;0;38;1.0;5.0;2.0;10;4.0;0.0;0.0;63.0;3070;563.0
2;2;70044.0;0;46;4.0;7.0;10.0;5;5.0;0.0;0.0;67.0;3147;1504.0
2;4;79146.0;1;33;2.0;8.0;1.0;8;6.0;0.0;0.0;54.0;2717;564.0
2;3;77437.0;0;70;1.0;4.0;5.0;13;1.0;0.0;1.0;58.0;2866;1125.0
2;3;54984.0;0;51;4.0;6.0;1.0;6;7.0;0.0;1.0;62.0;2687;358.0
4;3;42403.0;1;18;1.0;1.0;0.0;3;8.0;0.0;0.0;50.0;2851;42.0
2;5;55761.0;0;97;2.0;4.0;1.0;3;6.0;0.0;1.0;57.0;2717;184.0
2;5;37292.0;1;32;5.0;6.0;3.0;5;8.0;0.0;0.0;38.0;3088;460.0
4;4;45576.0;0;9;1.0;3.0;1.0;3;8.0;0.0;1.0;76.0;2683;145.0
2;5;70321.0;0;6;1.0;6.0;5.0;13;4.0;0.0;1.0;74.0;3180;1376.0
4;2;58086.0;0;80;2.0;11.0;3.0;7;8.0;0.0;0.0;52.0;3176;792.0
2;3;81795.0;0;74;1.0;4.0;11.0;7;2.0;0.0;0.0;69.0;3262;1382.0
1;5;28389.0;0;49;1.0;1.0;0.0;2;7.0;0.0;0.0;74.0;3237;28.0
3;3;66835.0;0;21;1.0;6.0;4.0;13;2.0;0.0;0.0;75.0;2925;1033.0
2;2;69901.0;0;95;3.0;7.0;3.0;10;5.0;0.0;0.0;52.0;3047;882.0
4;3;80360.0;0;56;2.0;4.0;4.0;5;2.0;0.0;3.0;72.0;3134;2051.7278921018287
4;5;63342.0;0;48;3.0;8.0;3.0;5;6.0;0.0;2.0;60.0;3272;1101.0
2;3;44989.0;0;26;5.0;5.0;1.0;5;6.0;0.0;0.0;47.0;3306;369.0
0;4;31859.0;1;3;1.0;1.0;0.0;3;7.0;0.0;0.0;41.0;2773;48.0
4;6;51569.0;0;39;4.0;7.0;1.0;7;8.0;0.0;2.0;72.0;3153;467.0
2;6;30372.0;1;33;3.0;2.0;0.0;3;7.0;0.0;0.0;50.0;3202;44.0
1;4;16014.0;1;42;4.0;1.0;1.0;4;3.0;0.0;0.0;42.0;3120;38.0
2;3;41120.0;1;80;3.0;2.0;1.0;3;6.0;0.0;0.0;53.0;2886;81.0
3;4;39763.0;1;9;2.0;5.0;1.0;2;9.0;0.0;1.0;50.0;2980;167.0
4;3;38725.0;1;52;2.0;1.0;0.0;4;4.0;0.0;0.0;66.0;2701;45.0
2;3;77981.0;1;78;3.0;7.0;4.0;7;5.0;0.0;0.0;49.0;3050;664.0
0;3;62905.0;0;68;3.0;7.0;2.0;8;4.0;0.0;0.0;57.0;2943;622.0
0;2;13533.0;1;45;2.0;2.0;0.0;3;7.0;0.0;0.0;42.0;3127;48.0
2;5;59481.0;0;47;2.0;3.0;3.0;8;2.0;0.0;0.0;46.0;2900;461.0
2;3;72117.0;0;34;1.0;9.0;7.0;9;5.0;0.0;0.0;44.0;2964;1073.0
0;3;21955.0;1;81;2.0;2.0;1.0;3;6.0;0.0;0.0;35.0;2946;55.0
2;3;67131.0;0;72;3.0;9.0;2.0;12;6.0;0.0;0.0;65.0;3111;976.0
4;4;36802.0;1;23;1.0;1.0;0.0;3;5.0;0.0;0.0;41.0;2664;20.0
2;5;71853.0;0;29;1.0;2.0;8.0;6;1.0;0.0;0.0;39.0;3068;1149.0
1;3;28249.0;0;80;1.0;2.0;0.0;3;6.0;0.0;0.0;60.0;2665;43.0
3;3;47808.0;0;30;2.0;3.0;2.0;3;7.0;0.0;1.0;46.0;2903;224.0
4;2;25509.0;1;15;3.0;3.0;0.0;3;9.0;0.0;1.0;47.0;3300;101.0
4;3;51012.0;0;86;1.0;4.0;1.0;4;6.0;0.0;0.0;75.0;3088;209.0
2;4;70596.0;0;68;1.0;3.0;5.0;12;2.0;0.0;0.0;36.0;3283;968.0
4;5;85431.0;0;54;1.0;2.0;7.0;7;0.0;0.0;0.0;69.0;3037;1165.0
2;3;42664.0;0;44;1.0;1.0;0.0;3;6.0;0.0;0.0;54.0;2754;24.0
2;5;42586.0;1;7;5.0;4.0;1.0;6;8.0;0.0;1.0;66.0;3259;252.0
2;4;29760.0;1;87;4.0;3.0;1.0;4;8.0;0.0;0.0;36.0;3320;165.0
4;3;28973.0;0;59;2.0;5.0;1.0;5;8.0;0.0;0.0;44.0;3275;269.0
4;5;39435.0;1;16;1.0;3.0;1.0;2;7.0;0.0;0.0;48.0;2978;102.0
0;3;65370.0;0;1;1.0;2.0;3.0;13;1.0;0.0;0.0;37.0;2983;461.0
1;4;20194.0;1;64;2.0;2.0;0.0;3;6.0;0.0;0.0;42.0;3210;47.0
4;4;42473.0;1;72;3.0;2.0;1.0;4;5.0;0.0;0.0;45.0;2783;144.0
2;3;64590.0;0;98;1.0;9.0;4.0;10;6.0;0.0;0.0;53.0;3274;1338.0
2;5;71232.0;0;91;2.0;11.0;2.0;10;7.0;0.0;0.0;62.0;2864;917.0
2;5;34600.0;1;8;5.0;5.0;2.0;5;8.0;0.0;1.0;50.0;3195;318.0
2;4;46904.0;1;20;4.0;5.0;1.0;4;8.0;0.0;0.0;54.0;3254;253.0
2;3;49094.0;0;6;5.0;6.0;3.0;6;6.0;0.0;0.0;48.0;3297;502.0
2;5;36075.0;1;54;1.0;2.0;0.0;4;6.0;0.0;0.0;38.0;2853;119.0
0;5;60839.0;1;72;8.121712502567885;2.0;2.0;12;8.0;0.0;0.0;42.0;3321;1228.4123846372045
2;5;77298.0;0;46;1.0;6.0;6.0;11;3.0;0.0;0.0;42.0;2890;969.0
2;5;34026.0;1;11;3.0;2.0;1.0;3;5.0;0.0;0.0;71.0;2979;76.0
4;4;48918.0;1;21;2.0;1.0;0.0;4;4.0;0.0;0.0;58.0;2729;62.0
0;5;82122.0;0;89;1.0;3.0;9.0;13;1.0;0.0;1.0;59.0;2969;1382.0
2;4;37697.0;1;82;1.0;2.0;1.0;3;6.0;0.0;0.0;45.0;2793;84.0
2;5;34074.0;1;69;5.0;3.0;3.0;3;6.0;0.0;1.0;69.0;3002;255.0
3;3;28520.0;1;55;1.0;1.0;1.0;2;6.0;0.0;0.0;61.0;3031;43.0
2;4;62535.0;0;13;1.0;3.0;2.0;8;3.0;0.0;0.0;66.0;2920;398.0
3;4;36273.0;1;80;2.0;3.0;0.0;3;6.0;0.0;0.0;44.0;2725;76.0
2;5;63404.0;0;97;2.0;6.0;3.0;4;4.0;0.0;1.0;57.0;2674;902.0
0;5;75774.0;1;27;1.0;7.0;5.0;8;4.0;0.0;0.0;40.0;2709;766.4123846372045
2;5;78416.0;0;99;2.0;7.0;7.0;10;3.0;0.0;0.0;45.0;2653;1179.0
2;5;75702.0;0;87;1.0;10.0;5.0;13;6.0;0.0;1.0;47.0;3274;1921.0
3;5;59385.0;1;85;2.0;3.0;1.0;4;5.0;0.0;0.0;70.0;3078;185.0
2;4;37070.0;1;30;8.121712502567885;5.0;1.0;8;7.0;0.0;1.0;55.0;3117;433.0
2;3;44689.0;1;82;2.0;1.0;1.0;2;7.0;0.0;1.0;70.0;2821;34.0
2;5;53977.0;0;21;5.0;5.0;5.0;12;5.0;0.0;0.0;63.0;3037;907.0
4;4;7144.0;0;92;0.0;12.420963870735756;1.0;1;0.0;0.0;0.0;55.0;2855;325.5241917449916
2;4;18701.0;1;95;4.0;2.0;0.0;4;5.0;0.0;0.0;57.0;3041;44.0
2;3;90369.0;0;2;1.0;4.0;6.0;6;1.0;0.0;1.0;65.0;2713;1428.5085021724674
4;4;63159.0;0;74;1.0;3.0;5.0;8;3.0;0.0;1.0;47.0;3252;1797.0
2;5;37758.0;1;49;2.0;1.0;0.0;3;8.0;0.0;0.0;55.0;3284;40.0
4;4;46757.0;0;71;6.0;4.0;4.0;7;9.0;0.0;0.0;58.0;3241;1143.0
3;3;79734.0;0;72;1.0;4.0;3.0;6;1.0;0.0;1.0;52.0;2652;914.0
2;5;63207.0;0;68;1.0;2.0;3.0;6;7.0;0.0;1.0;29.0;3176;1460.526975328729
2;2;72071.0;0;4;3.0;5.0;4.0;8;2.0;0.0;0.0;67.0;3151;1338.0
4;5;21840.0;1;80;1.0;1.0;0.0;3;9.0;0.0;0.0;38.0;2994;27.0
0;5;58582.0;0;15;2.0;9.0;2.0;9;5.0;0.0;1.0;39.0;2925;763.0
2;4;72282.0;0;70;1.0;5.0;7.0;9;7.0;0.0;1.0;70.0;2996;1331.0
2;3;50387.0;0;91;3.0;6.0;2.0;8;5.0;0.0;0.0;65.0;2953;525.0
4;5;32583.0;1;10;1.0;1.0;0.0;2;7.0;0.0;0.0;60.0;2665;9.0
2;5;62568.0;0;99;3.0;5.0;3.0;5;4.0;0.0;1.0;59.0;2734;953.0
3;2;44635.0;1;25;2.0;2.0;0.0;3;7.0;0.0;0.0;50.0;2912;68.0
3;4;33316.0;1;34;3.0;2.0;1.0;4;6.0;0.0;0.0;50.0;2919;131.0
2;3;63967.0;0;57;3.0;4.0;4.0;12;2.0;0.0;0.0;53.0;2975;882.0
0;5;52513.0;0;84;2.0;9.0;5.0;9;7.0;0.0;0.0;43.0;3314;1080.4286336371274
2;3;25293.0;1;51;1.0;1.0;1.0;2;8.0;0.0;0.0;52.0;2938;37.0
4;6;54111.0;0;97;2.0;5.0;2.0;6;5.0;0.0;0.0;56.0;2959;388.0
2;5;78394.0;0;13;1.0;4.0;6.0;5;2.0;0.0;1.0;35.0;3150;1413.4123846372045
3;3;80739.0;0;92;1.0;3.0;11.0;9;1.0;0.0;0.0;63.0;3053;1633.0
3;5;22669.0;1;30;3.0;4.0;1.0;2;9.0;0.0;1.0;46.0;3054;173.0
2;4;29236.0;1;30;2.0;4.0;0.0;3;9.0;0.0;0.0;34.0;2915;99.0
2;5;44911.0;0;11;3.0;4.0;1.0;4;7.0;0.0;0.0;62.0;3122;215.0
4;3;54693.0;0;72;8.0;6.0;4.0;13;6.0;0.0;0.0;59.0;3148;929.0
2;5;48186.0;1;39;3.0;4.0;1.0;4;7.0;0.0;0.0;47.0;2752;219.0
2;3;54809.0;1;0;4.0;2.0;1.0;5;4.0;0.0;1.0;44.0;2942;174.0
2;5;41580.0;1;15;3.0;2.0;1.0;3;5.0;0.0;0.0;43.0;3217;92.0
4;3;80336.0;0;12;1.0;2.0;9.0;13;1.0;0.0;0.0;51.0;2944;1052.0
2;3;47743.0;0;56;3.0;4.0;1.0;6;6.0;0.0;1.0;64.0;3115;275.0
0;3;62972.0;0;39;2.0;7.0;4.0;3;6.0;0.0;0.0;66.0;3346;587.0
4;2;57333.0;0;55;8.121712502567885;8.0;5.0;9;6.0;0.0;1.0;67.0;3296;1662.0
4;5;32313.0;1;60;3.0;4.0;0.0;4;9.0;0.0;0.0;39.0;3154;159.0
3;6;84953.0;0;73;1.0;3.0;10.0;4;2.0;0.0;3.1185051147150964;68.0;3042;1024.0
3;2;27071.0;1;90;2.0;2.0;0.0;3;6.0;0.0;0.0;53.0;2718;35.0
3;5;68148.0;0;86;1.0;4.0;4.0;6;2.0;0.0;0.0;64.0;2953;1042.0
3;5;65735.0;1;37;5.0;6.0;2.0;6;7.0;0.0;0.0;56.0;2855;395.0
4;3;86836.0;0;7;1.0;6.0;10.0;6;5.0;0.0;3.1185051147150964;46.0;3306;557.0
4;3;4023.0;1;29;8.121712502567885;0.0;0.0;0;12.596452885784712;0.0;0.0;58.0;2657;9.0
2;3;30093.0;0;19;1.0;2.0;0.0;3;7.0;0.0;0.0;31.0;3007;69.0
4;3;57705.0;0;14;3.0;8.0;1.0;6;6.0;0.0;0.0;55.0;2820;486.0
2;4;25008.0;1;72;2.0;1.0;0.0;3;8.0;0.0;0.0;33.0;2798;34.0
0;4;83257.0;0;56;1.0;5.0;10.0;12;6.0;0.2985485038334946;3.0;26.0;3300;1365.0
2;5;22280.0;1;85;1.0;1.0;0.0;2;8.0;0.0;0.0;46.0;3057;13.0
4;3;72159.0;0;62;1.0;4.0;6.0;10;2.0;0.0;0.0;43.0;3259;1346.096117535263
2;5;64260.0;0;1;1.0;4.0;5.0;4;3.0;0.0;1.0;60.0;3185;1550.6225334365931
4;4;82733.0;0;28;1.0;8.0;4.0;7;4.0;0.0;1.0;37.0;2943;1323.0
3;2;74290.0;0;70;4.0;10.0;8.0;10;6.0;0.0;2.0;50.0;2972;1217.0
3;4;58217.0;2;84;1.0;2.0;0.0;4;6.0;0.0;0.0;70.0;3240;103.0
3;5;21024.0;0;89;1.0;2.0;0.0;4;7.0;0.0;0.0;45.0;3011;84.0
4;3;70116.0;0;73;1.0;2.0;8.0;12;1.0;0.0;0.0;49.0;3170;1536.0
2;5;54006.0;1;42;2.0;8.0;1.0;7;7.0;0.0;0.0;36.0;3300;581.0
4;3;69063.0;0;16;1.0;5.0;3.0;5;3.0;0.0;0.0;55.0;3250;928.0
0;2;11448.0;0;16;1.0;1.0;0.0;2;6.0;0.0;0.0;46.0;2847;14.0
2;4;61825.0;0;56;1.0;4.0;2.0;8;4.0;0.0;0.0;42.0;2977;424.0
2;3;70886.0;1;65;1.0;5.0;4.0;4;2.0;0.0;0.0;50.0;2909;960.0
2;3;69109.0;0;10;1.0;6.0;6.0;7;4.0;0.0;2.0;39.0;3248;1555.0
2;6;60208.0;1;13;8.121712502567885;8.0;3.0;7;7.0;0.0;2.0;48.0;3281;656.0
3;5;32889.0;1;78;3.0;2.0;1.0;3;5.0;0.0;0.0;53.0;2947;55.0
2;4;34738.0;1;51;1.0;1.0;0.0;3;6.0;0.0;0.0;37.0;2700;20.0
3;5;30538.0;1;27;4.0;9.0;0.0;4;10.0;0.0;0.0;50.0;3287;367.0
0;5;82326.0;0;30;1.0;5.0;10.0;6;2.0;0.0;3.1185051147150964;44.0;2762;2257.0
4;2;26642.0;1;71;2.0;2.0;0.0;3;6.0;0.0;0.0;54.0;2771;42.0
2;2;69932.0;0;97;2.0;7.0;6.0;11;4.0;0.0;0.0;57.0;3033;1022.6225334365931
2;4;44503.0;1;83;2.0;2.0;0.0;3;6.0;0.0;0.0;49.0;2725;48.0
4;4;60200.0;0;3;6.0;6.0;2.0;11;6.0;0.0;0.0;73.0;3194;685.0
2;2;49638.0;0;71;1.0;1.0;0.0;3;2.0;0.0;0.0;69.0;2722;39.0
0;4;23830.0;0;3;1.0;1.0;0.0;3;7.0;0.0;0.0;34.0;2793;43.0
3;6;33051.0;0;15;3.0;9.0;1.0;8;9.0;0.0;1.0;62.0;3333;816.5241917449916
2;3;72905.0;0;52;1.0;3.0;7.0;9;1.0;0.0;1.0;63.0;2810;1498.4286336371274
4;5;69702.0;0;8;2.0;7.0;7.0;10;4.0;0.0;0.0;70.0;3146;1039.0
2;2;70300.0;1;89;3.0;5.0;5.0;13;8.0;0.0;0.0;46.0;3000;1596.0
4;3;70643.0;0;66;1.0;5.0;8.0;4;6.0;0.0;1.0;37.0;3273;1828.0
4;3;30396.0;1;22;2.0;1.0;1.0;2;7.0;0.0;2.0;52.0;2711;34.0
4;2;50616.0;0;56;2.0;4.0;0.0;4;7.0;0.0;0.0;53.0;2723;149.0
3;4;62772.0;0;74;1.0;5.0;6.0;11;2.0;0.0;1.0;52.0;3057;946.0
4;4;30298.0;0;48;1.0;1.0;1.0;3;3.0;0.0;0.0;36.0;2692;28.0
2;4;52413.0;1;67;2.0;7.0;1.0;7;7.0;0.0;0.0;37.0;3254;450.0
4;3;44155.0;1;24;1.0;1.0;1.0;2;4.0;0.0;0.0;64.0;2812;46.0
4;2;86979.0;0;67;1.0;5.0;5.0;5;2.0;0.0;2.0;50.0;2885;1702.0
2;5;76532.0;1;38;4.0;9.0;5.0;7;5.0;0.0;0.0;46.0;2944;820.0
2;3;42081.0;1;86;2.0;6.0;3.0;4;6.0;0.0;1.0;39.0;3139;382.0
4;3;67546.0;0;90;1.0;4.0;10.0;5;3.0;0.0;0.0;33.0;3318;2126.0
3;5;88420.0;0;87;1.0;4.0;7.0;8;1.0;0.0;3.0;32.0;2709;2061.622533436593
2;3;31158.0;1;62;2.0;2.0;0.0;3;8.0;0.0;0.0;36.0;3169;72.0
2;2;61671.0;0;23;8.0;10.0;4.0;6;8.0;0.0;2.0;53.0;2677;732.0
2;4;69719.0;0;99;1.0;2.0;3.0;5;1.0;0.0;0.0;47.0;2685;801.0
2;2;49160.0;0;29;2.0;3.0;1.0;6;6.0;0.0;0.0;72.0;2903;236.0
1;5;24882.0;1;52;1.0;1.0;1.0;2;6.0;0.0;1.0;43.0;3309;80.0
4;4;90933.0;0;90;1.0;4.0;6.0;4;1.0;0.0;1.0;67.0;2741;1685.0
4;4;113734.0;0;9;0.0;12.420963870735756;0.0;0;1.0;0.0;0.0;76.0;2683;165.90444189213585
4;5;59292.0;0;71;2.0;3.0;5.0;8;3.0;0.0;0.0;71.0;3032;507.0
4;3;45759.0;1;13;2.0;2.0;0.0;3;7.0;0.0;0.0;57.0;3142;68.0
2;4;22148.0;0;16;1.0;1.0;0.0;3;7.0;0.0;0.0;38.0;2728;49.0
3;3;73395.0;0;94;1.0;4.0;4.0;6;2.0;0.0;0.0;34.0;2754;397.0
2;2;29819.0;1;77;3.0;3.0;0.0;3;6.0;0.0;0.0;50.0;2899;39.0
2;3;45688.0;0;20;2.0;3.0;1.0;8;4.0;0.0;1.0;53.0;2806;306.0
2;3;62820.0;0;51;1.0;3.0;4.0;6;1.0;0.0;0.0;67.0;3065;976.0
